#{"t_start": 1681729134.716156, "env_id": null}
r,l,t
105.0,116,785.434623
106.0,116,785.95381
105.0,116,786.468269
106.0,116,786.985705
106.0,116,787.504069
106.0,116,788.021973
105.0,116,788.54389
106.0,116,789.060726
106.0,116,789.577984
106.0,116,793.227394
106.0,116,793.751457
105.0,116,794.272019
106.0,116,794.795715
106.0,116,795.314661
106.0,116,795.833483
104.0,116,796.348896
105.0,116,796.873507
107.0,116,797.395497
106.0,116,797.911383
106.0,116,798.434901
106.0,116,798.952606
106.0,116,799.472192
107.0,116,799.99257
106.0,116,800.512627
107.0,116,801.031838
106.0,116,801.5485
107.0,116,802.065325
105.0,116,805.701251
106.0,116,806.225819
107.0,116,806.750647
106.0,116,807.271186
106.0,116,807.790058
106.0,116,808.309781
106.0,116,808.831791
106.0,116,809.351713
107.0,116,809.871471
107.0,116,810.389506
106.0,116,810.902925
105.0,116,811.417589
106.0,116,811.93586
106.0,116,812.45034
106.0,116,812.966938
105.0,116,813.483958
106.0,116,814.003253
106.0,116,817.643092
105.0,116,818.163253
106.0,116,818.682242
106.0,116,819.203153
105.0,116,819.721457
106.0,116,820.238326
107.0,116,820.753727
107.0,116,821.273613
106.0,116,821.796359
105.0,116,822.316907
105.0,116,822.831073
105.0,116,823.346029
106.0,116,823.861556
106.0,116,824.380391
106.0,116,824.896765
105.0,116,825.40946
106.0,116,825.923891
106.0,116,826.435244
107.0,116,830.137343
105.0,116,830.659749
105.0,116,831.179543
106.0,116,831.703214
106.0,116,832.22295
107.0,116,832.743535
107.0,116,833.263255
107.0,116,833.778546
106.0,116,834.297127
107.0,116,834.816391
106.0,116,835.334429
104.0,116,835.856078
106.0,116,836.37619
107.0,116,836.897768
105.0,116,837.410873
105.0,116,837.926006
106.0,116,838.44871
106.0,116,838.964434
107.0,116,842.627364
105.0,116,843.149265
106.0,116,843.66877
105.0,116,844.188166
105.0,116,844.7099
105.0,116,845.230948
106.0,116,845.762962
106.0,116,846.284079
106.0,116,846.800898
105.0,116,847.313427
106.0,116,847.829617
105.0,116,848.345977
105.0,116,848.860173
106.0,116,849.377579
107.0,116,849.894784
105.0,116,850.409588
106.0,116,850.927845
107.0,116,854.53667
106.0,116,855.055602
106.0,116,855.569781
106.0,116,856.088985
106.0,116,856.604395
106.0,116,857.114216
106.0,116,857.625093
106.0,116,858.132434
106.0,116,858.642564
105.0,116,859.151139
106.0,116,859.656669
105.0,116,860.166207
106.0,116,860.673957
105.0,116,861.183455
106.0,116,861.693863
106.0,116,862.207119
106.0,116,862.719654
106.0,116,863.229058
106.0,116,866.856552
106.0,116,867.364387
106.0,116,867.875897
106.0,116,868.382468
106.0,116,868.890969
106.0,116,869.401398
106.0,116,869.916113
106.0,116,870.429032
