#{"t_start": 1681722424.9679146, "env_id": null}
r,l,t
55.0,116,609.843372
55.0,116,610.358223
55.0,116,610.83232
55.0,116,611.30724
55.0,116,611.775582
55.0,116,612.243577
55.0,116,612.716324
55.0,116,613.190637
55.0,116,616.613043
55.0,116,617.084869
55.0,116,617.555918
55.0,116,618.029042
55.0,116,618.500694
55.0,116,618.973339
55.0,116,619.445043
55.0,116,619.918498
55.0,116,620.393523
55.0,116,620.870113
55.0,116,621.345352
55.0,116,621.8201
55.0,116,622.292835
55.0,116,622.76727
55.0,116,623.241114
55.0,116,623.716135
55.0,116,624.192398
55.0,116,624.668761
55.1,116,628.070221
55.0,116,628.546135
55.0,116,629.02023
55.0,116,629.493827
55.0,116,629.969008
55.0,116,630.442333
55.0,116,630.914957
55.0,116,631.390378
55.0,116,631.864461
55.0,116,632.340895
55.0,116,632.813756
55.0,116,633.287495
55.0,116,633.763054
55.0,116,634.243372
55.0,116,634.721488
55.0,116,635.204281
55.0,116,635.688102
55.0,116,636.178583
54.9,116,639.580115
54.8,116,640.056438
54.8,116,640.532139
55.0,116,641.029764
55.0,116,641.505934
55.0,116,641.996291
55.0,116,642.483667
55.0,116,642.987078
54.8,116,643.588043
55.2,116,644.086324
54.8,116,644.655929
54.7,116,645.153867
55.2,116,645.713641
54.8,116,646.277873
55.1,116,646.779799
54.8,116,647.372876
54.9,116,647.90229
55.0,116,651.399617
54.8,116,651.88087
54.7,116,652.357858
55.0,116,652.85834
54.9,116,653.371531
54.9,116,653.858074
55.0,116,654.341289
54.9,116,654.831892
55.0,116,655.30911
54.9,116,655.785153
54.5,116,656.267537
55.2,116,656.744302
54.9,116,657.22197
55.2,116,657.696859
54.9,116,658.176895
55.1,116,658.65775
54.9,116,659.141011
54.8,116,659.621188
55.0,116,663.1657
54.8,116,663.640985
54.9,116,664.118752
55.0,116,664.596166
54.9,116,665.07633
54.9,116,665.557276
54.8,116,666.037543
54.9,116,666.514252
55.2,116,666.989421
55.2,116,667.466107
54.9,116,667.951813
55.0,116,668.428618
55.0,116,668.907911
55.0,116,669.397049
54.9,116,669.901995
55.0,116,670.403248
54.9,116,670.885864
55.0,116,671.383325
55.2,116,674.864649
54.9,116,675.356528
55.0,116,675.839593
55.1,116,676.336329
55.0,116,676.827593
55.2,116,677.394383
55.2,116,677.896698
54.9,116,678.373681
55.0,116,678.849454
54.8,116,679.326438
54.7,116,679.802277
54.9,116,680.272534
55.0,116,680.746936
54.8,116,681.225137
55.0,116,681.707109
55.1,116,682.187052
55.1,116,682.670029
55.0,116,686.18126
55.0,116,686.657794
55.2,116,687.136381
54.9,116,687.610851
54.8,116,688.084579
55.1,116,688.561494
55.2,116,689.037837
54.8,116,689.511122
55.1,116,689.989791
55.0,116,690.464012
54.9,116,690.963135
55.1,116,691.446423
55.1,116,691.924301
55.2,116,692.400973
55.0,116,692.876588
54.9,116,693.352182
55.2,116,693.826457
55.0,116,694.298982
55.1,116,697.824611
55.1,116,698.307384
55.2,116,698.78779
55.1,116,699.27094
55.1,116,699.757626
55.0,116,700.24884
55.0,116,700.724931
55.0,116,701.205112
54.9,116,701.692154
55.2,116,702.195424
54.9,116,702.690178
55.1,116,703.179625
54.9,116,703.65818
55.1,116,704.134393
55.0,116,704.60976
54.8,116,705.089586
55.1,116,705.56767
55.2,116,709.050025
55.2,116,709.525675
55.0,116,710.001332
54.9,116,710.476592
55.0,116,710.950888
55.2,116,711.424021
55.0,116,711.899266
55.1,116,712.375114
54.9,116,712.849848
54.9,116,713.328996
55.0,116,713.805824
54.9,116,714.278842
55.1,116,714.755879
55.0,116,715.227312
54.9,116,715.70591
55.1,116,716.178319
55.2,116,716.654114
55.1,116,717.126867
55.2,116,720.598049
55.2,116,721.072349
54.9,116,721.544449
54.9,116,722.019166
55.0,116,722.495688
54.9,116,722.969143
55.1,116,723.440884
55.1,116,723.917216
55.0,116,724.395183
55.1,116,724.871134
54.9,116,725.346934
55.1,116,725.822473
55.2,116,726.297502
54.9,116,726.774064
55.2,116,727.248579
55.0,116,727.723837
55.0,116,728.197394
54.9,116,728.675228
55.2,116,732.135708
55.0,116,732.613603
55.0,116,733.090703
55.1,116,733.568422
55.1,116,734.042326
55.0,116,734.51809
54.9,116,734.993804
55.1,116,735.473013
55.2,116,735.948917
55.1,116,736.423389
55.0,116,736.898042
55.0,116,737.382277
54.9,116,737.859854
55.0,116,738.335443
54.9,116,738.813334
55.2,116,739.291558
55.0,116,739.770018
55.0,116,743.294486
55.1,116,743.767828
54.9,116,744.238801
55.1,116,744.714805
55.0,116,745.187892
55.1,116,745.662236
54.9,116,746.135023
55.2,116,746.610112
54.9,116,747.084381
55.0,116,747.557858
55.1,116,748.035133
55.2,116,748.508723
